,XOM,CVX,AAPL,MSFT,CSCO,INTC,SLB,COP,JPM,WFC,USB,AXP,WMT,TGT,HD,COST
1998-11-09,-0.3189306380208343,-0.3062009325246393,-0.0356382890639461,0.2651129567693004,-0.1673677052238797,0.20491681640625,-0.3992747099664058,-0.1414434928828001,-0.8424062443729916,-0.3047848800000015,-0.289748045316486,-0.6354590360596717,-0.3383373923826376,-0.0748553296551719,-0.0619730249729144,-0.7483193125000014
1998-11-10,-0.595337172905527,-0.5583664161490667,-0.035647731738976,0.3424335027076992,0.0557892350746271,0.2162968884876619,-0.7098217062279666,-0.1272947398992769,-0.1531647737704915,0.1219139527559054,0.0289767063925268,-0.1625505066381194,-0.2175026073018706,-0.1746624389901825,0.2168907148900416,-0.5986554568965516
1998-11-11,-0.2976685854092551,-0.3242127464788744,-0.0733901277611488,-0.4197703093498077,-0.4323716975205158,0.3529164824353259,-0.643275906137184,-0.1697229160220619,-0.3063295496688738,-0.2235089125596197,-1.0430970089478857,-0.4581192305597348,-0.2900034838709651,-0.2495177667140851,-0.3408293361832797,-0.4240476115342773
1998-11-12,0.659123303862664,0.7384845903614483,0.0293541639160637,-0.2651129655172433,-0.1813098791604037,0.0113884564891577,-0.3992747173913038,0.1838703326555038,-0.2297471632653049,-0.0812759677938821,0.115900332991206,-0.0591111427163753,-0.4833391272727283,-0.4241801892285295,-0.0309865127363266,-0.174607846322722
1998-11-13,-0.1488342941680933,-0.2341536506024084,0.0251553410681457,0.2761552673209912,-0.0976260307445997,0.4326021638554209,-0.2883650591073561,0.0282907357475448,0.6892414819672119,-0.0812759674796748,0.4056479354416566,0.4581189994253023,0.120834784753363,0.6736979495798323,0.1239386131312905,0.5238235288461546
1998-11-16,-0.3401926719160109,0.1080709189189157,0.0020946458453374,-0.4418549354409045,0.2092147666067507,0.3073710263791227,-0.2440012103960391,-0.3394569173162214,-0.1786955049586183,0.121913951768489,-0.4056479271840878,0.0147739437550384,-0.3141704397537346,0.0998071055555556,0.4027874966749856,0.5487674984455957
1998-11-17,-0.2126204251550021,-0.6664373273993824,-0.0314583377406998,0.5081331664804445,0.4044668310266175,0.409833622119816,-0.0221819285714275,-0.0707189165809651,1.3529522459320482,0.5079748076923085,0.1158998696579765,0.5615583493206735,0.2175026073298447,-0.3243730858806408,0.2478772344301596,0.0249439771547272
1998-11-18,0.1063102122015884,-0.0907445965865036,0.0083788194098259,0.0331431840857661,0.781049289879931,0.2732224163822536,-0.2883650679245271,-0.0424281856141757,0.2552680885036622,-0.0609569768160742,-0.3187242843826219,0.6502327563856909,0.1933356524701892,0.6501088338028183,0.3098443005840963,0.1995518187435614
1998-11-19,-0.2764065465116303,-0.2359359571651076,0.0083882100401562,0.4749981058930181,-0.013952441333064,0.3756850149918129,-0.0887277135678381,-0.1272947359920326,-0.1276340444766823,-0.0406379844236752,-0.0579473873433258,-0.2216677967922322,-0.580006952054795,0.0750125577464793,0.2478683088527624,0.34921568888889
1998-11-20,0.5102890208333335,0.0907445981452852,-0.0377423933680103,0.1546492288228833,-0.0557892361809031,-0.330147939824684,0.2661831397326857,0.3818857820246943,0.1786955007415578,-0.2031899216300949,0.0289767052106917,0.5172303738418833,-0.0241669567796627,-0.1250209290780155,-0.1239401028385103,-0.3741596656534973
1998-11-23,-0.0425240849956622,-0.1633402785992217,0.0230605579026139,1.1819660110737755,0.1813201517041704,0.3073710351982726,-0.5323662857142857,0.0707189193109769,0.6126591061734317,-0.2235089124203835,0.8112963187321469,0.7832353744001246,0.3866713060884095,0.5000837016574593,0.4337725179941927,0.099775911646585
1998-11-24,0.2338824634565774,-0.1633402794348519,-0.006293463209303,0.5302259213543188,0.0139524417708791,-0.3756766406684519,-0.0665457840909091,-0.0141487622086859,-0.0765823865019719,-0.2235089099836322,-0.5215482617119207,-0.1773322478077474,-0.0725008695652178,-0.5750962775393411,0.1549280998259128,-0.7483193181818173
1998-11-25,0.276406547721411,0.0362978398133719,-0.0251647722708452,0.2761552659205648,0.1673677093198016,-0.2276853416856497,-0.1330915681818183,0.0282918670376801,0.2552778865627374,0.0,0.0579529480847185,-0.2216694453958823,0.2900034752475271,-0.2750460465116298,0.1239282058505146,0.4489915991902862
1998-11-27,-0.1700963361344527,0.6170632700729932,0.0,0.519176888452229,0.5160453142651491,0.1252311331604829,-0.532366281249999,-0.0282907373665999,-0.1021131166078141,-0.2641468911222784,0.0582154778451133,-0.1182303271187379,0.2175026106122466,0.5000837288135607,0.5267246089228976,0.6485434137254913
1998-11-30,0.2551445100000009,-0.1814891928251114,-0.0880718615489821,-1.3034720686475438,-1.0599955058043091,-0.5578332788412013,-0.9316410041958054,-0.4101760805353631,-0.8934578956740218,-0.3860608685121107,-0.4657461691078524,-0.5763400940932115,-0.555840007468877,0.2000334888888879,-0.960497120920664,-0.4988795617529895
1998-12-01,-0.2976685863874344,-0.526318677345536,0.0712859084370989,1.634863214285712,1.2552577899686526,1.6734914959321363,-0.5323662931785194,-0.3394571438646583,-0.2552680900448969,0.2844659044368605,0.4366298221429971,0.059111380302447,0.2416695659432406,0.4000669654218534,0.5890558502683376,0.2494397804391219
1998-12-02,-0.1063102105263169,-0.2903827090768054,0.0628977146587075,-0.4308112088218934,-0.167367709265175,-0.0683139842895457,-0.5323662702702698,0.1838710045001814,0.3318602774358083,0.3047848739495791,-0.116436073484806,0.3546720593928079,-0.1933356556962024,0.0,0.2790245730337091,-0.7982072749742528
1998-12-03,-0.1488342976085022,0.1270424367187494,-0.0880718372232198,-0.8395243541453432,-0.3765722147401362,-0.7399731736033957,-0.110909644478065,0.0282850792234761,-0.6381898304620179,-0.4673368383128302,-0.4366298180416805,-0.9162382165008154,-0.942511295454544,-0.1000167444444457,-0.0930081905358797,-1.4966386274509809
1998-12-04,0.1063102097902088,0.2903827073170717,-0.052424257096552,0.4308044977412599,0.1115784728434512,0.5578249015521273,0.0221819287878783,0.0,0.8168755161105956,0.2844659057239056,0.5530719539156443,0.2068955080085537,0.1933356515798436,0.6001004516129029,0.0620133962360469,0.5737114772727274
1998-12-07,0.5102890068493124,-0.0907445969581743,0.0125871573734841,1.0383523700035546,0.3068510704282268,0.4212220822069312,0.8429132510638286,-0.1838710061468198,0.3573812110859364,-0.0812759728813556,-0.4948508900433879,0.2216694517417536,0.3383373902847566,0.500083702737939,0.6200506461225892,0.4240476244979909
1998-12-08,0.1488342929120421,0.1270424374526122,-0.0628977143673985,-0.2982494252970653,-0.0557892345578991,-0.0341569908513434,-0.6210939823529422,-0.0707250318827501,-0.102113117679675,-0.3047848930481294,0.1746576104591888,-0.6502313408630904,0.4833391282894723,0.4000669820051428,1.0230900904398972,1.1973109425287376
1998-12-09,0.3401926762468292,1.0526373313995665,-0.0230605541994548,0.2651129579045843,0.0836838529411778,-0.3756766326921159,0.1774554252873557,0.1838709917946772,-0.6381800157161663,-0.2235089202898557,-0.2910885670727481,0.1477765590868536,-0.0241917858306202,-0.2000334810951756,0.1550215867655353,0.548767506080452
1998-12-10,-0.0850481694915252,-0.5081697459379626,-0.0230605541994548,-0.2761619819030869,-0.1813098791503087,-0.7172046426507457,0.0887277138769668,-0.1838714609656762,-0.3573910088801959,0.1422329500000003,-0.6695029175623546,0.1182286734083071,-0.5564110660066035,-0.1750292986842119,-0.837073719887691,-0.0997759094339656
1998-12-11,0.2764065443886103,0.1996381119999988,0.0503200804926635,0.5302259104477614,0.334735419161678,0.3529164728930354,0.1774554277539337,0.0565762686634503,-0.3829119343046478,0.4063798620689649,-0.873265241222466,-0.7389059679706342,0.0967671416871418,0.2750460365058664,0.2790245778086309,0.4240476190476201
1998-12-14,-0.0212620419815259,0.3448294755652803,-0.0125871608469374,-0.85056667112908,-0.488150672211546,-0.5350647540615192,0.3770927705146043,-0.0990101112049401,-0.5616074438014316,-0.1015949640287772,0.5530719720476114,-0.2364509604298774,-0.2903014235588976,-0.2750460468540829,-0.5890558387772202,-0.5487675167144239
1998-12-15,-0.255144506756757,-0.4355740662650618,0.0272595133268458,0.4529039629779667,0.3905246507462685,0.5578332862938602,-0.5767301481481475,0.0141424255714532,0.5616074300665694,-0.0609569783001813,0.4366353994914025,0.5320029010771208,0.6047946501220522,0.1000167434554981,1.6121459518124333,0.0748319317535539
1998-12-16,0.3401926749379669,0.1814891976225858,-0.0314489200494076,0.2209274672897194,-0.4044668297140212,-0.4326021555312138,0.3327289156626491,-0.056575814447255,1.0210919794386122,0.142232950530035,-0.1455468394209145,-0.4137893592883834,-0.4596439207266733,0.2750460386100393,-0.6200506325895176,0.498879557195572
1998-12-17,-0.0637861277128557,-0.2722337972768507,0.016776513417664,0.0331364693354814,0.3626300412371144,0.364296556149732,-0.4658204812239237,-0.0424338414676093,0.8679271958242296,0.5282937903225804,-0.0873257771013786,0.9457936808745976,0.2177260714285722,-0.2000334810951756,0.6510573198435416,-0.2993277323420074
1998-12-18,0.4039787975308648,0.0181489194277091,0.0608124950638151,0.4970841376690238,0.9344748237742307,0.0341569909728249,0.0443638571428568,0.0565762670555791,-0.178695504810701,0.0,0.1164304919826975,0.339890325893208,0.6531782049839201,0.4250711481481488,1.3951228672754077,-0.5737114937799035
1998-12-21,-0.3827167669172908,0.2903827142857125,-0.0104828556716003,0.3203474709413996,0.2092147649600484,0.3984535467056673,-0.0831836480356535,-0.0990096545958785,0.9955710402827904,-0.1422329428104589,0.3784199242847421,0.0443296331470328,0.3870685659777422,0.025004185897437,0.8370736997397294,-0.0498879557692291
1998-12-22,0.1275722552126765,-0.1088935164179112,0.0545093460942731,-0.3645276750612005,-0.5578923686238468,-0.6033703558349011,0.1109096413502097,0.1272947363433942,-0.0255307302918161,-0.2844658829431434,-0.4075246451612919,-0.0295556898738773,-0.241917853152433,-0.1500251182519285,-0.0930081898734158,0.9478711547729404
1998-12-23,0.0212620424646132,0.3629783970588214,0.0398465451941645,0.56336239118977,0.0836838536269439,0.0,1.1756421945169713,0.0990096598077769,0.3573812044146542,0.0,0.4366349588726557,0.3990095069569932,0.991863221028396,0.1500251125319707,0.2790245718749986,0.424047612932604
1998-12-24,-0.1700963350083739,0.0544467586715882,-0.0209659359232803,-0.3313912037037028,-0.55789236542509,0.0341569919104394,0.1558856432291655,0.0,0.051061460352848,0.0812759668874161,-0.2037623185840722,0.0,-0.1451507149460695,0.0500083721519004,0.0,0.2244957954545441
1998-12-28,0.0,0.3811273076923065,0.0628976980039932,-0.1104637313432839,-0.292888359238411,-0.6489074166365114,-0.1336162638522431,0.0282850796681994,0.0,0.0609569754098355,-0.2910885709108335,-0.3251163808989616,-0.4354521408450686,0.1750292998745308,-0.2480297806430016,0.399103644128111
1998-12-29,0.4039788008264473,0.1270424346549177,-0.0104829533133459,-0.3645276651515665,-0.25105155882353,-0.1935367372782721,0.1336162640000004,0.0141431055945329,0.255277894251332,0.2235089125596179,0.4075246426774441,0.724124227958967,0.6773699984744468,0.200033485714286,1.0851034860468651,1.820910354757931
1998-12-30,-0.2551445025125609,-0.290382717149221,-0.0021041720400716,-0.3313911960431639,-0.2092044985507684,-0.2390654246548429,-0.4231181835616446,0.0,0.1021131182096652,0.040637984076433,-0.1164365475343593,-0.0443372009299629,-0.4838357120743026,0.1250209278959815,0.0,-1.3968627228070185
1998-12-31,-0.3827167538461538,-0.3992762260738516,0.014672383819988,-0.0883709863861916,-0.0139524417899856,-0.2163052693254137,0.4453875471698119,-0.0141431055945293,-0.2297471614503834,0.1422329452269171,0.11643654367845,-0.5615659118154852,0.4838357175748271,0.5750962661290302,0.0310066987188974,0.1247198874458845
1999-01-04,-0.042524084337348,-0.2903827083015997,-0.0293541618631172,0.2457844554292201,0.1813098836027222,0.1593713669896033,0.423118177777777,0.1555854662144558,0.7184149329008456,-0.0203189921630109,0.0291103008485578,-0.177330592788806,-0.3870685643410851,-0.075012558381502,-0.775072219368294,-0.3741596590909104
1999-01-05,-0.1700963402777766,-0.3266805533230297,0.0461306634930358,0.8174316237201396,0.2510618226744441,0.5009077586206878,-0.1113468848167542,-0.0990096598077734,0.7440758002241026,0.1015949611197513,0.0873257764797159,-0.3398888969409661,0.0,0.075012556451611,-0.3100193655671255,0.7982072864494008
1999-01-06,0.5953371919866441,0.3629783933933943,-0.0796741079285558,0.3092984479338838,-0.0278946177944874,0.660287507722007,0.8239669707673549,0.4101760772036567,0.4105143814508594,-0.0812759686028261,0.1455412520982086,0.385096416402817,0.193534287443267,0.8251381301446052,0.0,0.8480952413223157
1999-01-07,0.1063102132107047,0.3992762295081959,0.0922518255184596,0.1325564800664445,1.1436793220747887,0.2959909526112163,1.0911994754098338,-0.2121624252100797,1.5137927328640046,0.2438279061032862,0.8150497482650074,0.681326575609333,0.1935342823179766,0.525087888888887,0.0309947937484373,-0.049887955074876
1999-01-08,0.0212620420521432,-0.0544467587490693,-0.0524242555605769,-0.4087184605540948,-0.2370991244175186,-0.2618354225511226,-0.4453875390156057,-0.0707189219631434,-0.4618360770819691,-0.06095697645212,0.0,0.3110453895115803,-0.1935342874251517,-0.1000167407407417,-0.1550096821881794,-0.6235994486853293
1999-01-11,-0.5102890105263178,0.0544467592867761,0.0041893923761562,-0.5965041584745734,-0.6555183985946051,1.0815081392009276,0.2226937706855807,-0.2404468242135493,0.3592025453228658,-0.4876558042414363,-0.8441544580655282,-0.2073563258693624,-0.7257535681470166,-0.250041861520998,-0.3100193645361599,-0.374159663793101
1999-01-12,-0.1913583816254416,-0.598914335872049,-0.0062934637155789,-1.049402816185868,-1.3807784501928673,-1.2181193312780785,-0.7571588333333352,0.05657626560793,-0.6670932555955353,-0.2031899159663872,-0.0291051767487786,-0.7405718667206429,0.0,-0.700117204705883,-0.4960357505203667,0.149663865168538
1999-01-13,0.1700963404255304,0.0907445964642583,0.1216060421327116,1.3807939944120309,1.297104869245956,1.400267639148666,-0.1336162653061237,0.0565764954409484,1.0776174921465973,0.3657418771331056,0.611287425846351,-0.0740588447634849,1.0160549813953494,1.4252386092485558,1.0075807839157953,1.197310931506852
1999-01-14,-0.1700963369175632,-0.4355740657276996,-0.138382515886281,-0.618596913580248,-0.641576199740598,-1.138426728971961,-0.2672325350649345,-0.1555859287918473,-1.026305665119995,0.0812759720279725,-0.5821766377636362,-0.6517058315124977,0.0,-0.3000502325581387,0.0310066987249122,-0.324271708369281
1999-01-15,0.2126204221635887,0.0181489195940649,-0.0167670280629872,1.2040520191542612,0.8786856044263267,0.204916811634348,0.3117712810126569,0.0282914135088265,0.3848633862433885,0.6298887416666652,0.2619838441503841,1.762566736139256,0.1209589274570994,1.200200904500548,-0.2170230785754654,0.4240476139613136
1999-01-19,0.0212620422163603,0.0907445965865001,-0.0356476167814814,0.7511533702811235,0.3905246533490007,0.3529095529776498,0.1558856381909557,-0.1838709998611989,0.3592025544696007,0.0812759728353142,-0.2037627900539895,-1.0071796118169054,-0.0725753559718995,-0.0750125586652323,-0.372032766200892,0.1496638647746238
1999-01-20,-0.0212620422535216,-0.3448294710937496,-0.0167764520597852,-0.7622024001687642,-0.404477099040875,-0.4781392215189903,-0.6680813082901551,0.0848670025678774,0.8210484539968625,0.2031899163879611,-0.6986132265652323,0.2369867794430611,0.0725753574766336,-0.4750795282817499,0.8370737264399537,-0.2244957954545441
1999-01-21,0.0425240843585257,-0.3629783860759517,-0.0545189279320981,-0.6075531844150817,-0.8926277856181528,-0.6375189700374548,0.4899262982456136,0.0565764956477892,-0.2565788811825626,0.040637986531987,0.4657401247164809,0.0,-0.4112603581027656,0.150025113467656,-0.1550096812186545,-0.6485434142114386
1999-01-22,0.1063102101576163,0.1996381148437507,0.0356476179200231,0.1104637319999994,0.8228860922073302,-0.3415280164888443,0.1336162645631056,0.1272951842763721,-0.8210386000991079,-0.0609569795918361,-0.1746520174926917,-0.5924529855466076,1.1370139336890226,0.5000837122002082,-0.4030275486771408,0.3492156823734724
1999-01-25,0.2338824678819442,0.1088935164319231,0.0041893915332824,0.0331364689476174,-0.0139421760716089,0.1366112095693772,-0.5344650600000023,-0.1272951868239555,1.077617486146096,-0.0609569793459545,-0.0582154758614361,0.5924619938134477,0.0725753574695104,0.0750125570539417,0.6200506420401055,-0.2244957947368426
1999-01-26,0.1700963391003469,-0.0907445990566024,0.0188711608994005,1.0714955569431197,0.5718448105561151,0.7399801249240916,-0.5567344401041652,-0.014142425214759,-0.1282845146539024,-0.1219139581151829,0.3493040322078791,0.0444376284614804,0.2419178534031445,-0.2500418583162194,0.2790245691318347,1.0227030958439336
1999-01-27,-0.425240845070423,-0.907445996732026,-0.0293541607014717,-0.6848751408450688,-0.9902537837557936,-0.7058245800376639,-0.4008488037135294,-0.311172508145205,-0.4618360769230776,-0.2031899285714278,-0.5239611750075142,-0.7257568511409822,0.3870685722670544,0.6001004523809534,0.2480297792852752,0.922927159772911
1999-01-28,0.2551445070422531,-0.2903827194719461,0.0,0.3976694353448309,0.7252600597014904,0.0113869997721707,-0.2672325222072693,-0.0990040039964519,0.2309180369758152,0.101594964850614,0.5239612040112114,0.2073549063570894,-0.0483835712187925,0.0500083706640239,0.0,1.4966386656441737
1999-01-29,-0.1063102090747349,-0.2177870335570482,0.0,0.0441854928571423,0.5718345264587192,0.5578318409253207,0.5121956929133873,-0.0565758167871184,1.1289391853105464,-0.1219139571428566,0.7859394533950201,0.5776531542698002,0.0,0.2000334823529392,0.0930081910176099,0.274383751131225
1999-02-01,-0.1488342953321364,-0.3992762273112795,-0.0251647686652491,-0.4418549381838836,0.4323717190228429,-0.5122947675823006,0.0890775078534034,-0.1414371538751258,-0.0513216867796906,-0.2844658970588227,-0.0873262450525764,-0.7701944857859431,-0.483835710059175,-0.2500418540433919,-0.6200506200576221,-1.4592195100567975
1999-02-02,-0.2338824604185632,0.5263186780650528,-0.0398370983907354,-0.8616171118568232,-0.8891376100244663,-0.6147504401114219,0.6680813350125945,0.0565764904385748,0.1282845119437645,-0.2235089195612438,-0.0873262412256856,-0.0148152288243572,0.1935342840059775,0.2000334823529392,-0.7130588209433668,-0.7732633005640608
1999-02-03,0.4677649378330386,0.3085316299342118,0.0398369988456377,0.0773219627924177,0.3626300281214867,0.9453182080364256,0.8907751132300348,0.2404474907265452,1.5138025858424309,-0.2042954291044783,-0.2619778059030757,0.222170133091673,0.749945357142856,0.0500083713163057,0.4960357471961458,0.2244958001586035
1999-02-04,-0.2551445049239014,0.1270424370430554,-0.0775795168115864,-1.601726756989585,-1.1994685558194789,-1.207270351585013,-0.3785794240583229,-0.0707186929174934,-0.0769726775080243,0.1225772536764697,-0.5239616652916244,-0.1777322644697818,-0.991863218656718,-0.1250209300095903,-0.4340342512200941,-0.8730392071197421
1999-02-05,0.5528130880557995,0.4355740602218709,-0.0649924741589154,-0.0441854937499996,-0.7531546999999996,-0.7630901764892428,0.6458119433962253,0.0565758157667826,-0.5131577585914435,0.1634363345454552,-0.2910885681141018,-0.3851042371504114,-0.4354521409495575,-1.2252051197183107,-0.9610886115262288,-0.0997759090170617
1999-02-08,0.4918399501289769,0.7804035481651361,0.0356382909137271,0.4749967029450204,-0.3207829728164171,0.3872376714015146,-0.0668081330935237,0.0282855300385573,-1.5651144337403051,0.0204295424954796,0.0582154770715472,-0.4591569238493598,0.4596439275786395,-0.4000669653767836,-0.2480178694884323,-0.2494397730956237
1999-02-09,-0.1496904181818195,-0.5081697398119118,-0.0251647322004036,-0.8616224083848856,-1.4505201056733554,-1.1389357815904653,-0.7126200694789091,-0.1838714562961705,-0.7697267708333335,-0.4494499357277881,-0.0582210651037442,-0.0148152288018401,-1.1612056986301376,-0.3500585974842742,-0.4340342579674434,-1.2222549212531746
1999-02-10,0.3421495262704574,-0.3085316307814985,0.048225344575264,0.1325564778210086,0.5857767085089982,0.6150175923129346,0.0,0.2140014209123464,0.4361752306577244,-0.061288625954198,0.5239616541443475,0.1777415126016102,-0.4112603505791483,-0.3250544202127656,0.5270543478778187,1.2721428380797413
1999-02-11,-0.5132242912966269,0.3085316335697392,0.0293541509195738,0.0,1.1018322547563102,0.6605818864915562,0.423118179302044,-0.1569395642260556,1.2572236807192887,0.3677317610294111,0.3201988743458166,1.0071720429962774,1.8627675120174767,1.2252051035533,1.3951228793730976,1.5465266147919865
1999-02-12,-0.2779964932493257,-0.0362978388106434,-0.048225338487694,-0.6959241638078595,-1.059995501626716,-0.8655900592885395,-0.5567344409937895,0.057068249636611,-0.6670932626678301,0.0612886263736278,-0.320198873079736,-0.2369851236443665,-0.5564110762962997,-0.1750293003095961,-0.3410260584068112,-0.8231512619808328
1999-02-16,-0.2138434548769368,-0.1270424386792434,-0.0188711618656665,-0.6185968991999999,-0.6276340480466693,-0.5125231785462319,-0.2226937735849077,0.0285310430097016,0.7440757998390097,0.0204295418894826,0.2037623282046663,0.2814244117250233,0.7983289336188406,1.0001674117647037,0.2790245777342797,1.2222549160945846
1999-02-17,-0.0855373806921697,-0.3657850565428084,-0.0377425074959785,-0.5191821977962654,-0.3486878527147645,0.1252785820417266,-0.1558856452442185,0.0285310450083677,0.3592025426932856,0.4698794845890415,-0.0582154773044543,0.162926282853931,-0.6289864217487136,-0.6260867692307706,0.0,0.0748319333333356
1999-02-18,0.0213843457350293,0.1463140256410255,-0.0524241835035057,-0.9168516515584528,0.0418470602265301,0.3872376595121949,0.4676569141791056,0.0,-0.3078907109918134,0.1021477111486479,-0.0291107661956129,-0.1481191127702743,-0.0483835710102482,0.6511302352941186,-0.0310066987969293,0.897983194630875
1999-02-19,0.1710747664233594,-0.0182892534524761,0.0314489373479052,0.0552292143526926,0.0836838532818546,-0.056949448262813,-0.2226937738246484,-0.4280088095699401,0.0,-0.1225772559726969,-0.0873257795209383,0.2814149404177009,-0.290301424778761,-0.025043470888665,0.9610767038163566,-1.0476470673813196
1999-02-22,-0.0641530366636118,0.329206561347231,0.0356476166924126,0.0994147079045149,1.0460430210619904,0.92253404416185,-0.2235482087628888,0.0713338873629467,2.0269504778404404,0.2451545091514138,0.3493035829829196,1.3626550609283292,1.088630343484418,0.876521464497042,0.6200506251465363,0.0997759115853611
1999-02-23,-0.1283060701106997,0.2377602886597927,-0.0041894918565457,0.4418549312242916,0.1673677075948276,0.3644589795158275,-0.134128924675327,-0.0428021562704206,0.7440659488406425,-0.1225772525252519,0.1164365418347159,0.2814151698967464,-0.2661096428571383,-0.8013910624999987,-0.4650409442724488,0.7982072878338258
1999-02-24,0.016040996415306,-0.2194710359138056,-0.0461306715174043,-0.629645927090337,-0.7392022369786382,-0.6491952981595368,0.156483743823145,0.0,-0.9236721473195572,-0.4494499166666674,-0.5530663841251382,-1.021996252233322,-1.4031235683665884,-0.4257390019860985,-0.465040959119495,-0.3492156846846868
1999-02-25,0.0213843454039022,0.0731570127388536,-0.0125776340318364,0.1988347206840401,-0.1394730901015215,-0.2277868590998046,0.4023867774936036,0.0713395923110411,0.7953876363689041,0.3881612876480549,-0.2049809727310219,0.0888676744682328,-0.0483835705882356,0.3255651191658373,0.2790245736677086,-0.8480952403698012
1999-02-26,-0.3207651830985938,-0.5486775853658514,-0.0566136822580369,-0.3976694437968362,-0.0976362935861345,-0.7175244371476452,-0.2906126743886759,-0.0142654070654497,0.102623671175408,-0.1021477125850331,0.1464174539362517,0.0888662530265165,-0.048383571843253,0.0250434705294715,-0.3720327585128871,-0.4489915937743163
1999-03-01,-0.3849182128475554,-0.2011817838948246,-0.0356381778917751,0.3866257112613489,0.3765824798250641,-0.3189016002967371,0.0447096405648288,0.042802160339967,0.5131479121816938,0.1021477150084315,0.3806822842352364,0.3554737775194496,-0.4838357059679765,0.4507824736842103,0.5270543445921057,1.4966386666666691
1999-03-02,-0.2138434522661505,-0.2011817886044582,0.0167765595558155,-0.5854604430984374,-0.9065699434062572,-1.059213118875881,0.3353223106060596,-0.0998706381174141,-0.2052571903278632,0.0408590833333324,0.0292787120723048,-0.0444317050318119,-0.508027498902706,-1.853216832323234,-0.3411975411357382,-0.922927157175394
1999-03-03,0.2993808353948637,0.6584131153846151,-0.0188712026044886,0.1104637343358412,-0.0976260290197963,0.330295144658649,0.6259349951690822,0.1712045154232857,0.1796061974214922,-0.1430067956081089,0.2049805082060469,-0.5184002971683945,0.5322192789699542,0.4006955266272172,0.5893520274579949,0.4489915964125544
1999-03-04,0.7270677511520738,0.4572313238770711,-0.0356381774238829,0.1988347167487667,0.3207932432967908,-0.444180181378929,1.587192248337029,0.1997360333707956,1.1032684873013778,0.0612886260296541,0.2342653074681582,0.770196144172484,0.556411062237764,0.3506085882352963,0.0930549557618221,0.9977591066282372
1999-03-05,0.149690417040361,0.512099080707145,-0.0377424605481229,0.0331417709547601,0.0418367938614174,-0.2961229171210497,-0.7824187159090883,0.042796449211556,0.4105242362923036,-0.0612886280193247,0.0878478468283923,0.6220846314049737,0.0967671420911528,0.0,0.1240772474533002,0.9229271828847488
1999-03-08,0.3207651806167391,0.0914462644564402,0.0377423564464902,0.6185969119496839,0.5718345406938958,0.3416802978056417,-0.0670644618834082,0.1426734737034483,-0.4105242372242017,0.1838658840579707,-0.3221075264455315,-0.2221729790533793,-0.2661096381270909,-0.3005216521739129,0.3722198372714231,0.124719889196676
1999-03-09,-0.256612139410187,-0.2926280531665348,-0.0062935641322197,0.3424349232948884,0.2231569484402129,-0.7061476605290835,-0.0670644610169475,-0.0713338850129705,1.077617492537314,-0.3064431301482706,0.1756957006971795,0.5332183633642842,0.2177260731383015,0.7513041160714273,0.4032421226189946,0.4489916022099436
1999-03-10,0.748452084398977,0.5120990840840847,-0.0545094767300682,-0.165692949180233,0.0836838538922144,-0.0113935345938465,0.7377090769230783,0.2568099921439,0.6157814203654084,0.2860135955056186,0.1171326503153551,-0.3850980772724952,-0.2419178557114207,0.1001738833922267,0.2791648674368581,-0.0997759117241372
1999-03-11,0.2566121438127098,0.1646032747979404,-0.0021041725931318,0.0773272645411715,0.1115784739336511,0.0341638372932564,-0.715354280701753,0.0285367486800236,-0.1026236675708816,0.1838658844936702,0.2635496321774297,1.2441571799574511,0.3144932124590198,0.1502608253968276,-0.0620445792563586,-0.049887955801104
1999-03-12,-0.6842990633981394,-0.5486775940959383,0.0293541512046726,-0.4308059011942688,-0.5997394074280109,-0.113893430232558,-0.5588705149501649,-0.0998646966983276,-0.1539453567436055,-0.2860135852090035,-0.1757017865049981,0.8886833700654115,0.1693424974059709,-0.0751304127126246,-0.372219827586207,-0.8730392095977422
1999-03-15,0.1283060712468184,0.2377602933333342,0.0251646563197438,0.9389443900143172,0.3626300321428566,-0.1822294888653246,0.4694512384615379,-0.0428028420302126,0.5131577533757437,0.1634363365695801,0.1171326539475323,-0.133303881399037,-0.096767142118864,1.0267823070725155,0.0310222889488755,0.873039207818934
1999-03-16,-0.1924591076923079,0.3109173060029278,0.0167765572295297,0.6296406243286015,0.2370991197487946,0.3530654478701969,-0.3129674944071574,0.1426677678080334,-1.000644805392383,-0.4290203939899832,-0.2928288200211391,-0.5480260138869326,-0.4112603587239576,-0.4257390054545453,-0.4652747904734653,-0.5238235313807493
1999-03-17,0.3849182168067209,0.0731570131386867,-0.0628977856418244,-0.3424349188031108,0.0278843524973702,-0.0455573713692949,1.1177410564853538,0.1569384228532921,-0.8980112796064574,-0.3064431465517234,-0.234265305191748,-0.2517941972638162,-0.0242170116731514,0.1252173518687342,-0.3722198372714267,0.5238235362318804
1999-03-18,0.0213843456066946,0.1646032760115616,0.0377425067792518,1.0604518512111447,0.3347354105263171,0.0,-0.35767712473573,0.1284014503275585,0.7184149473891424,0.8376112193548391,0.7027898257625651,1.2145361748947892,0.8233783895607871,0.6511302298025115,1.0236045153345683,0.2743837511994513
